station,feature_set,variant,seed,target_mode,lookback,n_features,epochs_run,best_train_loss,best_val_loss,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,persistence_test_R2,persistence_test_MSE,persistence_test_RMSE,persistence_test_MAE,lstm_units,dropout_rate,optimizer,learning_rate,activation,batch_size,max_epochs,patience,old_skripsi_R2,delta_vs_skripsi
bundaran_hi,calendar,no_smooth,2024,residual,60,14,44,0.009770487435162,0.0070093795657157,0.5581446390334546,100.74822526611408,10.03734154376118,7.214831785609328,0.7464329230969144,150.889877509245,12.283724089592903,8.495310448896554,0.7558225401455025,145.30240856956996,12.054144870938376,7.63870644956906,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0283670769030855
bundaran_hi,calendar,kalman_slow,2024,residual,60,14,40,0.0095029966905713,0.0071133393794298,0.5515912256872375,102.24248067725672,10.111502394662066,7.130507747125296,0.7429858669742053,152.94111334977907,12.366936296018473,8.528443638213648,0.7558225401455025,145.30240856956996,12.054144870938376,7.63870644956906,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0318141330257947
bundaran_hi,calendar,kalman_slow,123,residual,60,14,36,0.0095656951889395,0.0073366919532418,0.5375115714004215,105.45280764636765,10.269021747292564,7.137076355516912,0.7205453530703652,166.29476491823212,12.89553275046177,8.719852992969138,0.7558225401455025,145.30240856956996,12.054144870938376,7.63870644956906,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0542546469296348
bundaran_hi,calendar,no_smooth,42,residual,60,14,17,0.0119622563943266,0.007826411165297,0.5066407512161992,112.49171816058276,10.60621130095864,7.369437139067386,0.7537370043544883,146.5434460255783,12.105513042642112,8.202259038323685,0.7558225401455025,145.30240856956996,12.054144870938376,7.63870644956906,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0210629956455117
jagakarsa,calendar,no_smooth,42,residual,14,14,43,0.0098358495160937,0.0087140901014208,0.4210704918387992,148.88832772528403,12.201980483728208,8.335414198218205,0.6336792693965072,106.26468265730364,10.308476252933971,7.678273755275738,0.5459712764687137,131.70758352624,11.476392443892813,8.240762577692038,32,0.1,adam,0.001,tanh,4,100,15,0.6329,0.0007792693965071
jagakarsa,calendar,no_smooth,42,residual,30,14,55,0.0102039687335491,0.0095042288303375,0.4170334656981348,162.38858251150913,12.74317788118447,8.71937097860478,0.6146691923964835,104.83038790718778,10.238671198314153,7.333555988388362,0.512661314607272,132.5819332994137,11.514422838310816,8.191836464616811,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0182308076035164
jagakarsa,calendar,no_smooth,2024,residual,14,14,35,0.0102110793814063,0.0088198697194457,0.4140428640068757,150.6956837868089,12.275817031334771,8.004723191135021,0.6214631643968096,109.80840926803232,10.478950771333563,7.721116715377866,0.5459712764687137,131.70758352624,11.476392443892813,8.240762577692038,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0114368356031904
jagakarsa,calendar,kalman_slow,123,residual,14,14,50,0.0104136792942881,0.008907520212233,0.4082196730963074,152.19328434866895,12.33666423100949,8.106069266294963,0.602096334294172,115.42646438477182,10.743670898941936,7.609107751547174,0.5459712764687137,131.70758352624,11.476392443892813,8.240762577692038,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.030803665705828
jagakarsa,calendar,no_smooth,123,residual,14,14,42,0.009762599132955,0.0089565906673669,0.4049596995010956,153.0316800603702,12.370597401110835,8.23429006585008,0.5762416782211235,122.92654994719678,11.087224627795576,8.433448609130755,0.5459712764687137,131.70758352624,11.476392443892813,8.240762577692038,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0566583217788765
jagakarsa,calendar,no_smooth,2024,residual,30,14,41,0.0097569776698946,0.0097120171412825,0.4042881611985377,165.93885822990129,12.8817257473485,8.894537735486054,0.6238446385036323,102.33418060776104,10.116035814871408,7.447099922692827,0.512661314607272,132.5819332994137,11.514422838310816,8.191836464616811,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0090553614963677
jagakarsa,calendar,no_smooth,123,residual,7,14,36,0.0099620642140507,0.0087826307862997,0.3981392396633908,150.05938297030536,12.249872773637502,8.107655079105564,0.6279728600450417,111.36286751473362,10.552860631825554,7.748293066244301,0.5620343940013672,131.10093463272807,11.449931643146524,8.263524480193087,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0049271399549583
jagakarsa,calendar,no_smooth,2024,residual,7,14,32,0.0097699593752622,0.0088051687926054,0.3965946476970317,150.4444895143557,12.265581499234177,8.318704859272488,0.5950656719878789,121.2133284900698,11.009692479359712,8.443123064688136,0.5620343940013672,131.10093463272807,11.449931643146524,8.263524480193087,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0378343280121211
jagakarsa,calendar,kalman_slow,42,residual,14,14,32,0.01042265817523,0.0091147115454077,0.3944547745095567,155.73332282139918,12.479315799409806,7.793926869632381,0.6121578650079007,112.5077505937732,10.606967077999876,7.60019922198753,0.5459712764687137,131.70758352624,11.476392443892813,8.240762577692038,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0207421349920993
jagakarsa,calendar,kalman_slow,2024,residual,14,14,44,0.0100711183622479,0.009120961651206,0.3940395475459326,155.84011034452408,12.483593647044271,8.374826184210022,0.5982339792507165,116.54688127279906,10.795688087046562,7.753283221504051,0.5459712764687137,131.70758352624,11.476392443892813,8.240762577692038,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0346660207492834
