station,feature_set,variant,seed,target_mode,n_features,epochs_run,best_train_loss,best_val_loss,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,persistence_test_R2,persistence_test_MSE,persistence_test_RMSE,persistence_test_MAE,lstm_units,dropout_rate,optimizer,learning_rate,activation
us_embassy_1,univariate,no_smooth,123,residual,1,49,0.0121942535042762,0.0161709561944007,0.5633546202763637,179.66798727608492,13.404028770339346,9.858583940189844,0.6406601930342304,159.78488486982252,12.640604608555025,9.38997322305564,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
us_embassy_1,univariate,no_smooth,42,residual,1,48,0.0125313699245452,0.0161807537078857,0.5630899720662212,179.77688299206068,13.408090206739388,9.923422869288505,0.6400878924470135,160.03936539679657,12.65066659891077,9.362143830655612,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
us_embassy_1,univariate,no_smooth,2024,residual,1,49,0.0123490700498223,0.0161958541721105,0.5626822830390578,179.9446362086214,13.414344419636071,9.93329343156124,0.640917052482266,159.6706691427127,12.636085989843243,9.40239147732168,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
us_embassy_2,univariate,no_smooth,2024,residual,1,68,0.0084582269191741,0.0111516611650586,0.5436561915476542,151.77774958145625,12.319811264035511,8.40747030563389,0.6006077768149334,256.6806780049542,16.021257066939352,11.683469438630455,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
us_embassy_2,univariate,no_smooth,123,residual,1,68,0.0083780121058225,0.0112128080800175,0.5411541530022188,152.60991553343916,12.353538583476364,8.35443779972952,0.5863565499355778,265.8396309475617,16.30458926031446,11.887579780830832,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
us_embassy_2,univariate,no_smooth,42,residual,1,95,0.008570559322834,0.0114635620266199,0.5308927549415714,156.0228070340088,12.490908975491289,8.663392803560637,0.5590977442492582,283.3582713191037,16.83324898286435,11.847877805043264,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
us_embassy_2,calendar,no_smooth,2024,residual,14,79,0.0067746001295745,0.0117549113929271,0.518970407143784,159.9881224057951,12.648641128824671,8.442217632845097,0.5504625377872916,288.9079303277202,16.997291852754667,12.083752710227191,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
us_embassy_2,calendar,kalman_slow,42,residual,14,64,0.0069456347264349,0.0121385352686047,0.5032718495776978,165.2093869325041,12.853380369867846,8.669418551255362,0.5169494548688688,310.4460583787289,17.619479514977986,12.55586081508504,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
us_embassy_2,calendar,no_smooth,123,residual,14,85,0.0064514176920056,0.0122044384479522,0.5005750583647899,166.1063266823264,12.888224341713112,8.563148847155716,0.5301650006378671,301.9527151154572,17.376786674050447,11.97264519484184,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
us_embassy_2,calendar,no_smooth,42,residual,14,74,0.00777591438964,0.0125084314495325,0.4881350995677194,170.24379697585087,13.047750648132835,8.730238160092886,0.6120392647909617,249.33390980578275,15.79031063043988,11.639904954495044,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
us_embassy_2,calendar,kalman_slow,123,residual,14,48,0.0071553839370608,0.0127143645659089,0.4797080084964475,173.0466068192744,13.154718044081156,8.668270157188228,0.629776721275826,237.9344330700811,15.42512343775832,11.283374405563576,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
us_embassy_2,calendar,kalman_slow,2024,residual,14,89,0.0081100137904286,0.0131589546799659,0.4615146507826424,179.09762984179918,13.382736261385382,9.023299685825512,0.6286023769251852,238.6891585921003,15.449568233193457,11.260612532482156,0.5568445413990055,284.80635568758066,16.87620679203655,12.289939918466036,32,0.1,adam,0.001,tanh
