learning_rate,optimizer,lstm_units,dropout_rate,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,epochs_run,best_train_loss,best_val_loss,station
0.001,rmsprop,64,0.1,0.4909124287749099,222.54412948113327,14.9179130404066,11.997595836141402,0.45870593215226296,515.263309064713,22.69941208632314,17.18530465694431,61,0.012094475328922272,0.013449959456920624,kebun_jeruk
0.001,adam,32,0.1,0.48839831445164783,223.64315726163872,14.954703516340226,11.744123393521942,0.666879629726789,317.100656554987,17.807320308092034,12.727461602255614,69,0.010073463432490826,0.0135163813829422,kebun_jeruk
0.001,rmsprop,32,0.1,0.46986024974555873,231.74694471485358,15.223236998577326,12.12297150122773,0.4989590861680666,476.94592380138715,21.839091643229743,16.371456045226044,57,0.012648041360080242,0.01400615181773901,kebun_jeruk
0.001,rmsprop,64,0.0,0.4611404270709708,235.55875520882464,15.347923481983633,12.034186610839352,0.47612615536596214,498.68082203797263,22.331162576945534,16.973762033534094,65,0.01031541172415018,0.01423652470111847,kebun_jeruk
0.001,rmsprop,32,0.2,0.4244566578774812,251.59481254490598,15.861740526969479,12.542335822066264,0.426795804353557,545.6388831174922,23.358914425064626,17.526747631678102,60,0.01406691875308752,0.015205701813101768,kebun_jeruk
0.01,rmsprop,32,0.1,0.4021583944604117,261.3423449962506,16.16608626094302,13.143461448441125,0.3446651546483426,623.8198809455483,24.976386466932087,18.621411534801094,39,0.014157915487885475,0.015794817358255386,kebun_jeruk
0.01,rmsprop,64,0.0,0.3956764908387639,264.17586457204555,16.253487766385575,13.25857060424287,0.5125228969216011,464.0343948792566,21.54145758483526,16.692079174007354,36,0.012900272384285927,0.01596607081592083,kebun_jeruk
0.001,adam,16,0.2,0.388487762406567,267.31836775115414,16.349873631045412,13.189613193133079,0.5716346932239722,407.76527689570855,20.19319877819531,14.869218693560324,95,0.011183025315403938,0.016155991703271866,kebun_jeruk
0.01,rmsprop,64,0.1,0.38557980428893246,268.58956163691187,16.388702256033326,13.449877574302413,0.35226672332256126,616.5838706845559,24.831106916216118,19.060524188310314,32,0.014173407107591629,0.016232820227742195,kebun_jeruk
0.01,rmsprop,16,0.1,0.33440257079298963,290.96133718468224,17.05758884440243,13.806766222170364,0.1769166734773674,783.5013602612424,27.991094302674956,21.127520800264254,36,0.01444130390882492,0.01758490689098835,kebun_jeruk
0.01,rmsprop,32,0.2,0.32519749190887537,294.9852740923162,17.175135344221196,14.045940122333738,0.3520821280351518,616.7595888094681,24.83464493020724,18.87656016180157,35,0.014680477790534496,0.01782810129225254,kebun_jeruk
0.01,rmsprop,16,0.2,0.323555388690129,295.7031082175035,17.19602012727083,13.62346784685038,0.336223099050845,631.8559592269355,25.136745199546727,19.36208935683234,53,0.01442062295973301,0.017871487885713577,kebun_jeruk
0.01,rmsprop,32,0.0,0.3165522409508199,298.7644860734229,17.284805063217316,14.100745294123115,0.4496635039777239,523.8708880868122,22.888225970721546,17.690770199401104,37,0.011749479919672012,0.018056508153676987,kebun_jeruk
0.01,rmsprop,64,0.2,0.2744323274860644,317.1769164796059,17.809461431486522,14.516594735052484,0.3328959524656607,635.0231037811736,25.19966475533303,19.87888959502151,52,0.013569698669016361,0.01916930265724659,kebun_jeruk
0.001,rmsprop,16,0.1,0.1737871966740624,361.173243023529,19.00455848009969,15.277317428509265,0.34438213690913344,624.0892883998157,24.98177912799278,17.74869701186119,20,0.020193947479128838,0.021828321740031242,kebun_jeruk
0.01,adam,32,0.0,0.15395860098484715,369.84117721777926,19.23125521690613,15.793995877957581,0.20458641442624126,757.162253426082,27.51658142695204,20.54787398070155,29,0.03535272926092148,0.022352194413542747,kebun_jeruk
0.001,rmsprop,16,0.2,0.022906944739436996,427.12950717251016,20.667111727876012,16.45637528578409,0.342160856995374,626.2037472618416,25.02406336432678,17.87957786396,17,0.02340395376086235,0.025814544409513474,kebun_jeruk
0.01,adam,16,0.0,-0.004678377721064386,439.1882411122439,20.956818487362145,17.23263414781204,-0.05670149358601373,1005.8848611507653,31.71568793437666,24.490775784530598,16,0.055640798062086105,0.026543334126472473,kebun_jeruk
0.01,adam,32,0.2,-0.008503215286463028,440.86024254089796,20.996672177773743,17.27640590610133,-0.0492762874878514,998.8167322133116,31.60406195749704,24.526160932725865,17,0.044127557426691055,0.02664439007639885,kebun_jeruk
0.01,adam,16,0.2,-0.02097411778702596,446.3118117751521,21.12609314982664,17.40329586871945,-0.026759202540635796,977.382490847014,31.263117100618967,24.54584773221211,16,0.054851334542036057,0.026973865926265717,kebun_jeruk
0.01,adam,64,0.0,-0.03452259817984338,452.2344367717829,21.265804399828916,17.552875977211457,-0.02327195797475845,974.0629474024008,31.2099815347975,24.719998459207147,17,0.05246522277593613,0.02733181044459343,kebun_jeruk
