learning_rate,optimizer,lstm_units,dropout_rate,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,epochs_run,best_train_loss,best_val_loss,station
0.001,adam,64,0.2,0.3065611168681577,230.63442782530964,15.186652950051556,11.598888683779094,0.4419118035702032,358.67112159513493,18.938614563772475,14.081073663293662,55,0.009560967795550823,0.016945548355579376,us_embassy_2
0.001,rmsprop,16,0.2,0.23617401493932932,254.0448384246106,15.93878409492426,12.376822967836983,0.21923152628791243,501.7828829993233,22.400510775411423,16.341488030028348,99,0.009858613833785057,0.018665602430701256,us_embassy_2
0.001,adam,32,0.2,0.23535313665049185,254.31785858408765,15.947346443345603,12.576091548726565,0.32237817647430145,435.4927787688409,20.8684637376315,15.348070044197007,46,0.012306257151067257,0.018685659393668175,us_embassy_2
0.001,adam,16,0.2,0.20969714250157023,262.8509184899612,16.212677708816678,12.814068689855706,0.3969307154244561,387.5794866869134,19.687038545370743,15.106865353948487,61,0.010821856558322906,0.01931261271238327,us_embassy_2
0.001,rmsprop,32,0.2,0.13293198397675154,288.3826399494349,16.981832644017988,13.215887051673942,0.22829774686935655,495.95622060908136,22.2700745532897,15.994686881437769,49,0.010672089643776417,0.0211885217577219,us_embassy_2
0.01,rmsprop,64,0.0,0.12684238467148012,290.4080113060475,17.041361779683204,13.221012687787486,-0.07238316879958218,689.1972924596246,26.25256734987313,19.259986821048496,16,0.015542641282081604,0.02133733220398426,us_embassy_2
0.01,rmsprop,16,0.0,0.07462667972179537,307.7747029172476,17.543508854195835,14.004571196761322,0.1528246638382067,544.4611263107207,23.333690799158216,17.790152285475088,16,0.015576147474348545,0.02261332981288433,us_embassy_2
0.01,adam,64,0.0,-0.04623141573704603,347.9715225249345,18.65399481411246,14.98366592806692,-0.12860298085623256,725.3285404867687,26.931924188345114,20.06049665316757,88,0.02000533416867256,0.02556673437356949,us_embassy_2
0.01,adam,32,0.0,-0.04623141573704603,347.9715225249345,18.65399481411246,14.98366592806692,-0.12860298085623256,725.3285404867687,26.931924188345114,20.06049665316757,90,0.01971953734755516,0.02556673437356949,us_embassy_2
0.01,adam,16,0.1,-0.04623141573704603,347.9715225249345,18.65399481411246,14.98366592806692,-0.12860298085623256,725.3285404867687,26.931924188345114,20.06049665316757,91,0.02015555277466774,0.02556673437356949,us_embassy_2
0.01,adam,32,0.1,-0.04623141573704603,347.9715225249345,18.65399481411246,14.98366592806692,-0.12860298085623256,725.3285404867687,26.931924188345114,20.06049665316757,92,0.018912404775619507,0.02556673437356949,us_embassy_2
0.01,adam,64,0.2,-0.04623157970362257,347.97157705942703,18.653996275850037,14.983667484859602,-0.12860278412519355,725.3284140520171,26.93192184104241,20.06049618958931,91,0.01877543330192566,0.025566738098859787,us_embassy_2
